station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
725650,3017,2006,11,1,27.5,24,17.5,24,1022.5,24.0,,,10.0,24,5.199999809265137,24.0,11.100000381469727,14.0,17.100000381469727,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,9,23,44.5,24,36.0,24,1014.5,24.0,,,10.0,24,11.0,24.0,21.0,29.899999618530273,37.0,False,,,0.05999999865889549,,False,False,False,False,False,False
722544,13958,2006,12,23,47.400001525878906,24,34.5,24,1021.0999755859375,24.0,,,9.5,24,3.5,24.0,11.100000381469727,19.0,39.0,False,,,0.3700000047683716,,False,False,False,False,False,False
725033,94728,2006,5,23,54.900001525878906,24,33.79999923706055,24,1014.7999877929688,24.0,,,10.0,24,7.099999904632568,24.0,13.0,22.0,44.599998474121094,True,,,0.0,,False,False,False,False,False,False
722544,13958,2006,6,4,83.0999984741211,24,63.79999923706055,24,1011.7999877929688,24.0,,,10.0,24,3.5,24.0,7.0,,71.0999984741211,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,6,20,58.5,24,45.900001525878906,24,1026.0,24.0,,,10.0,24,5.300000190734863,24.0,8.899999618530273,,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,10,1,84.4000015258789,24,28.399999618530273,24,1008.5999755859375,24.0,,,10.0,24,6.699999809265137,24.0,11.100000381469727,,69.0999984741211,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,9,18,73.69999694824219,24,20.600000381469727,24,1015.5999755859375,24.0,,,10.0,24,3.700000047683716,24.0,11.100000381469727,,60.099998474121094,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,12,24,49.0,24,31.200000762939453,24,1014.5999755859375,24.0,,,10.0,24,7.5,24.0,15.0,26.0,46.0,False,,,0.009999999776482582,,False,False,False,False,False,False
725033,94728,2006,10,22,52.20000076293945,24,41.099998474121094,24,1014.7999877929688,24.0,,,9.899999618530273,24,2.4000000953674316,24.0,7.0,,46.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,12,29,36.20000076293945,24,27.700000762939453,24,1025.800048828125,24.0,,,9.899999618530273,24,6.0,24.0,8.899999618530273,,28.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,8,9,77.9000015258789,24,44.400001525878906,24,1010.7000122070312,24.0,,,10.0,24,8.300000190734863,24.0,15.899999618530273,20.0,59.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,10,9,56.400001525878906,24,24.600000381469727,24,1021.0999755859375,24.0,,,10.0,24,7.400000095367432,24.0,13.0,,32.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,11,12,43.79999923706055,24,30.299999237060547,24,1018.5,24.0,,,10.0,24,7.5,24.0,15.899999618530273,18.100000381469727,33.79999923706055,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,9,21,78.30000305175781,24,63.099998474121094,24,1013.7000122070312,24.0,,,9.5,24,0.699999988079071,24.0,4.099999904632568,,66.9000015258789,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,2,20,46.400001525878906,24,33.29999923706055,24,1017.4000244140625,24.0,,,10.0,24,5.699999809265137,24.0,18.100000381469727,,37.900001525878906,False,,,0.019999999552965164,,False,False,False,False,False,False
727930,24233,2007,10,6,48.400001525878906,24,42.79999923706055,24,1022.5999755859375,24.0,,,9.800000190734863,24,6.199999809265137,24.0,11.100000381469727,16.899999618530273,44.599998474121094,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,8,18,89.0,24,57.900001525878906,24,1005.2999877929688,24.0,,,10.0,24,5.199999809265137,24.0,16.899999618530273,21.0,78.80000305175781,True,,,0.0,,False,False,False,False,False,False
723860,23169,2008,5,3,68.4000015258789,24,7.800000190734863,24,1011.7000122070312,24.0,,,10.0,24,2.700000047683716,24.0,9.899999618530273,14.0,54.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,6,20,69.5,24,52.20000076293945,24,1014.9000244140625,24.0,,,10.0,24,3.5999999046325684,24.0,7.0,,61.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2008,10,12,49.599998474121094,24,36.599998474121094,24,1028.0,24.0,,,10.0,24,2.299999952316284,24.0,6.0,,37.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,3,17,38.79999923706055,24,13.100000381469727,24,1028.5999755859375,24.0,,,10.0,24,7.699999809265137,24.0,12.0,23.899999618530273,30.0,False,,,0.019999999552965164,,False,False,False,False,False,False
725033,94728,2008,7,29,80.4000015258789,24,59.099998474121094,24,1011.7000122070312,24.0,,,8.5,24,4.0,24.0,8.899999618530273,,72.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,3,18,58.79999923706055,24,14.800000190734863,24,1018.2000122070312,24.0,,,10.0,24,4.5,24.0,9.899999618530273,,46.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,3,3,44.20000076293945,24,22.799999237060547,24,1023.5,24.0,,,10.0,24,4.699999809265137,24.0,11.100000381469727,15.0,37.400001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2008,11,17,65.80000305175781,24,23.700000762939453,24,1022.2000122070312,24.0,,,10.0,24,2.299999952316284,24.0,6.0,,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,9,16,62.20000076293945,24,38.70000076293945,24,1021.2000122070312,24.0,,,10.0,24,6.300000190734863,24.0,9.899999618530273,15.899999618530273,45.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,8,21,70.4000015258789,24,54.099998474121094,24,1024.0999755859375,24.0,,,10.0,24,2.799999952316284,24.0,6.0,,62.599998474121094,True,,,0.0,,False,False,False,False,False,False
727930,24233,2009,12,2,38.599998474121094,24,31.399999618530273,24,1024.0999755859375,24.0,,,9.300000190734863,24,10.699999809265137,24.0,14.0,,33.099998474121094,False,,,0.0,,True,True,True,True,True,True
725033,94728,2009,12,18,22.299999237060547,24,4.5,24,1024.199951171875,24.0,,,10.0,24,5.300000190734863,24.0,12.0,18.100000381469727,15.800000190734863,True,,,0.0,,False,False,False,False,False,False
727930,24233,2009,2,23,49.099998474121094,24,40.599998474121094,24,1011.0999755859375,24.0,,,9.699999809265137,24,3.9000000953674316,24.0,8.0,,43.0,False,,,0.07000000029802322,,False,False,False,False,False,False
725650,3017,2009,4,8,51.0,24,18.799999237060547,24,1006.7000122070312,24.0,,,10.0,24,9.0,24.0,15.899999618530273,26.0,25.200000762939453,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,2,24,52.29999923706055,24,24.0,24,1010.7000122070312,24.0,,,10.0,24,7.900000095367432,24.0,22.899999618530273,29.899999618530273,26.200000762939453,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,3,15,42.0,24,38.0,24,1012.9000244140625,24.0,995.7999877929688,24.0,9.800000190734863,24,7.900000095367432,24.0,18.100000381469727,25.100000381469727,39.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,12,27,49.70000076293945,24,40.099998474121094,24,1011.0,14.0,,,6.699999809265137,24,7.199999809265137,24.0,12.0,22.899999618530273,44.599998474121094,True,,,1.7400000095367432,,False,False,False,False,False,False
727930,24233,2008,3,1,43.900001525878906,24,39.0,24,1017.0999755859375,16.0,,,9.600000381469727,24,12.0,24.0,16.899999618530273,22.899999618530273,39.0,False,,,0.20999999344348907,,False,False,False,False,False,False
727930,24233,2006,11,6,57.400001525878906,24,56.0,24,1010.4000244140625,17.0,,,3.799999952316284,24,11.199999809265137,24.0,15.899999618530273,25.100000381469727,51.79999923706055,True,,,1.159999966621399,,False,False,False,False,False,False
727930,24233,2009,9,17,61.29999923706055,24,55.5,24,1022.5999755859375,17.0,,,9.699999809265137,24,2.799999952316284,24.0,7.0,,57.0,False,,,0.009999999776482582,,False,False,False,False,False,False
725650,3017,2006,3,19,36.20000076293945,24,32.099998474121094,24,1004.7999877929688,18.0,,,3.299999952316284,24,7.5,24.0,14.0,,22.100000381469727,False,,,0.03999999910593033,,True,True,True,True,True,True
722544,13958,2009,3,12,43.099998474121094,24,39.70000076293945,24,1024.699951171875,18.0,,,8.5,24,6.800000190734863,24.0,11.100000381469727,20.0,39.20000076293945,True,,,1.690000057220459,,False,False,False,False,False,False
725033,94728,2008,9,29,67.5999984741211,24,60.900001525878906,24,1012.9000244140625,19.0,,,9.800000190734863,24,3.299999952316284,24.0,8.899999618530273,,64.0,False,,,0.15000000596046448,,False,False,False,False,False,False
722544,13958,2007,4,21,68.5,23,58.5,23,1015.9000244140625,20.0,,,8.100000381469727,23,6.300000190734863,23.0,9.899999618530273,20.0,62.599998474121094,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,8,19,84.0999984741211,24,72.9000015258789,24,1013.0,20.0,,,9.600000381469727,24,6.0,24.0,9.899999618530273,15.0,78.0999984741211,False,,,0.0,,False,False,False,False,False,False
722544,13958,2007,1,27,58.29999923706055,24,44.5,24,1015.7999877929688,20.0,,,9.100000381469727,24,4.300000190734863,24.0,11.100000381469727,16.899999618530273,51.79999923706055,True,,,0.0,,False,False,False,False,False,False
722544,13958,2005,4,17,67.0,24,57.400001525878906,24,1023.5,21.0,,,9.100000381469727,24,5.0,24.0,10.100000381469727,15.899999618530273,57.900001525878906,False,,,0.0,,True,True,True,True,True,True
727930,24233,2007,2,22,41.900001525878906,24,33.400001525878906,24,1007.5,21.0,,,9.800000190734863,24,6.400000095367432,24.0,12.0,,37.0,False,,,0.17000000178813934,,False,False,False,False,False,False
725650,3017,2007,10,13,53.099998474121094,24,48.400001525878906,24,1005.0999755859375,21.0,,,6.199999809265137,24,5.099999904632568,24.0,15.0,19.0,44.099998474121094,False,,,2.109999895095825,,True,True,True,True,True,True
722544,13958,2008,1,5,65.30000305175781,24,53.79999923706055,24,1019.2999877929688,21.0,,,10.0,24,5.300000190734863,24.0,11.100000381469727,22.0,57.20000076293945,True,,,0.0,,False,False,False,False,False,False
725033,94728,2008,11,5,57.900001525878906,24,52.20000076293945,24,1022.4000244140625,21.0,,,9.399999618530273,24,6.300000190734863,24.0,15.0,20.0,53.599998474121094,True,,,0.12999999523162842,,False,False,False,False,False,False
727930,24233,2006,9,19,56.79999923706055,24,51.5,24,1016.5999755859375,22.0,,,9.800000190734863,24,5.099999904632568,24.0,9.899999618530273,,51.099998474121094,False,,,0.23999999463558197,,False,False,False,False,False,False
725033,94728,2007,9,23,70.9000015258789,24,54.70000076293945,24,1019.7999877929688,22.0,,,8.699999809265137,24,2.700000047683716,24.0,6.0,,62.599998474121094,True,,,0.0,,False,False,False,False,False,False
725650,3017,2007,4,9,43.599998474121094,24,31.600000381469727,24,1005.7000122070312,22.0,,,7.400000095367432,24,4.099999904632568,24.0,8.899999618530273,15.899999618530273,24.100000381469727,False,,,0.0,,True,True,True,True,True,True
727930,24233,2008,4,23,49.400001525878906,24,37.099998474121094,24,1009.5,22.0,,,9.699999809265137,24,7.099999904632568,24.0,15.0,21.0,37.900001525878906,False,,,0.18000000715255737,,False,False,False,False,False,False
722544,13958,2009,3,21,67.0999984741211,24,51.599998474121094,24,1020.5999755859375,22.0,,,9.399999618530273,24,4.300000190734863,24.0,11.100000381469727,15.899999618530273,55.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2009,11,27,45.0,24,40.20000076293945,24,1019.0999755859375,22.0,,,9.199999809265137,24,8.899999618530273,24.0,15.899999618530273,22.0,39.0,False,,,0.9599999785423279,,False,False,False,False,False,False
722544,13958,2005,10,8,63.599998474121094,23,47.400001525878906,23,1015.0,23.0,,,9.899999618530273,23,3.4000000953674316,23.0,6.0,,54.0,True,,,0.0,,False,False,False,False,False,False
722544,13958,2005,1,21,59.400001525878906,24,49.20000076293945,24,1015.9000244140625,23.0,,,9.600000381469727,24,1.2999999523162842,24.0,4.099999904632568,,45.0,False,,,0.0,,True,True,True,True,True,True
725033,94728,2005,1,20,26.399999618530273,24,8.399999618530273,11,1012.9000244140625,23.0,,,9.0,24,6.800000190734863,24.0,10.100000381469727,19.0,9.0,False,,,0.029999999329447746,,False,False,False,False,False,False
723860,23169,2005,3,23,57.0,24,36.900001525878906,24,1003.0,23.0,,,9.399999618530273,24,13.0,24.0,22.0,35.0,48.0,False,,,0.2199999988079071,,False,False,False,False,False,False
723860,23169,2006,9,30,80.9000015258789,23,24.899999618530273,23,1010.9000244140625,23.0,,,10.0,23,3.700000047683716,23.0,8.0,,69.0999984741211,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,3,31,49.900001525878906,23,17.399999618530273,23,1023.0999755859375,23.0,,,10.0,23,4.300000190734863,23.0,11.100000381469727,16.899999618530273,44.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,5,28,58.400001525878906,24,45.099998474121094,24,1016.2999877929688,23.0,,,10.0,24,11.800000190734863,24.0,26.0,34.0,41.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,6,22,68.69999694824219,24,62.5,24,1003.4000244140625,23.0,,,9.300000190734863,24,6.0,24.0,9.899999618530273,18.100000381469727,64.9000015258789,False,,,0.2199999988079071,,False,False,False,False,False,False
722544,13958,2005,3,12,64.5999984741211,24,39.20000076293945,24,1014.5999755859375,24.0,,,9.899999618530273,24,4.800000190734863,24.0,13.0,26.0,52.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,3,24,54.20000076293945,24,32.29999923706055,24,1008.7000122070312,24.0,,,9.899999618530273,24,8.5,24.0,17.100000381469727,26.0,46.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,5,22,89.5,24,22.399999618530273,24,1007.7999877929688,24.0,,,9.899999618530273,24,5.199999809265137,24.0,10.100000381469727,15.899999618530273,73.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,1,19,46.599998474121094,24,28.0,24,1023.5999755859375,24.0,,,10.0,24,8.100000381469727,24.0,13.0,,26.200000762939453,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,10,6,77.19999694824219,24,63.20000076293945,24,1014.4000244140625,24.0,,,9.899999618530273,24,5.099999904632568,24.0,12.0,21.0,66.9000015258789,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,9,28,80.0999984741211,24,34.0,24,1014.2999877929688,24.0,,,9.899999618530273,24,14.100000381469727,24.0,20.0,26.0,73.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,2,14,56.20000076293945,24,48.0,24,1017.0999755859375,24.0,,,8.699999809265137,24,4.800000190734863,24.0,11.100000381469727,,43.0,False,,,0.0,,True,True,True,True,True,True
723860,23169,2005,4,5,60.400001525878906,24,15.199999809265137,24,1019.5999755859375,24.0,,,9.899999618530273,24,8.5,24.0,20.0,26.0,48.900001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2005,7,27,92.0,24,54.5,24,1009.9000244140625,24.0,,,9.899999618530273,24,5.099999904632568,24.0,13.0,,80.0999984741211,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,7,22,82.9000015258789,24,62.900001525878906,24,1012.5,24.0,,,9.899999618530273,24,2.200000047683716,24.0,6.0,,72.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,10,6,67.19999694824219,24,42.29999923706055,24,1012.9000244140625,24.0,,,10.0,24,10.199999809265137,24.0,22.0,27.0,46.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,6,21,72.5999984741211,24,41.099998474121094,24,1010.4000244140625,24.0,,,10.0,24,9.399999618530273,24.0,20.0,,55.400001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,4,3,68.0999984741211,24,26.600000381469727,24,1014.5999755859375,24.0,,,10.0,24,5.199999809265137,24.0,15.0,,57.20000076293945,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,10,18,62.5,24,30.700000762939453,24,1015.7000122070312,24.0,,,10.0,24,10.399999618530273,24.0,15.899999618530273,22.899999618530273,57.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,8,10,92.9000015258789,24,34.400001525878906,24,1008.5999755859375,24.0,,,10.0,24,7.099999904632568,24.0,12.0,16.899999618530273,82.0,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,2,13,53.20000076293945,24,41.0,24,1013.0,24.0,,,9.899999618530273,24,7.300000190734863,24.0,14.0,22.0,46.400001525878906,True,,,0.0,,False,False,False,False,False,False
727930,24233,2007,8,11,63.20000076293945,24,47.70000076293945,24,1017.2999877929688,24.0,,,10.0,24,4.699999809265137,24.0,8.899999618530273,,52.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,3,7,47.099998474121094,24,25.399999618530273,24,1019.7000122070312,24.0,,,10.0,24,6.5,24.0,12.0,,35.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,1,3,51.0,24,17.299999237060547,24,1019.5999755859375,24.0,,,10.0,24,3.4000000953674316,24.0,8.0,,42.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,2,11,36.900001525878906,24,27.200000762939453,24,1010.2000122070312,24.0,,,9.5,24,6.099999904632568,24.0,15.899999618530273,,18.100000381469727,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,8,12,68.5,24,55.900001525878906,24,1007.5,24.0,,,10.0,24,4.800000190734863,24.0,7.0,,60.099998474121094,False,,,1.1799999475479126,,False,False,False,False,False,False
725650,3017,2008,8,29,67.5,24,48.900001525878906,24,1014.0,24.0,,,10.0,24,6.300000190734863,24.0,13.0,16.899999618530273,54.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,8,26,75.5,24,44.400001525878906,24,1004.2999877929688,24.0,,,10.0,24,9.5,24.0,22.899999618530273,29.899999618530273,55.900001525878906,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,6,10,68.9000015258789,24,23.399999618530273,24,1004.7999877929688,24.0,,,10.0,24,11.199999809265137,24.0,22.0,26.0,48.20000076293945,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,5,24,59.79999923706055,24,49.099998474121094,24,1007.7999877929688,24.0,,,9.800000190734863,24,4.900000095367432,24.0,8.899999618530273,,50.0,False,,,0.029999999329447746,,False,False,False,False,False,False
727930,24233,2008,10,24,45.29999923706055,24,36.0,24,1027.9000244140625,24.0,,,10.0,24,2.799999952316284,24.0,7.0,,37.400001525878906,True,,,0.07999999821186066,,False,False,False,False,False,False
723860,23169,2008,11,3,63.099998474121094,24,36.599998474121094,24,1010.7999877929688,24.0,,,9.899999618530273,24,5.5,24.0,15.0,19.0,53.599998474121094,True,,,0.0,,False,False,False,False,False,False
725650,3017,2008,7,30,80.19999694824219,24,37.20000076293945,24,1008.2000122070312,24.0,,,10.0,24,10.699999809265137,24.0,16.899999618530273,21.0,59.0,False,,,0.0,,False,False,False,False,False,False
